"summary(mixed_model_volatility)$coefficients[, ""t value""]"
-6.14887946758518e-14
1.09683332011823
-0.908667142154976
-3.07380297346411
0.41861441478518
-2.39559995408746
-0.266565030614469
0.352120185262915
6.90201814055509
5.18581829448562
0.0865402507119404
2.39876728735866
2.645855558788
-1.66688766191175
0.878712350320868
-0.288543026834443
2.54663593486542
-1.17491285204823
